train/success_rate,epoch,test/success_rate,test/reward_compute_count,train/episode,train/reward_compute_count,test/ag_g_dist,stats_o/std,train/critic_loss,stats_g/std,test/mean_Q,stats_g/mean,stats_o/mean,test/episode
0.48666666666666664,149,0.875,150000.0,15000.0,750000.0,0.058909535,0.114316374,0.3498814,0.10528013,-2.6086366,0.8509102,0.20647804,3000.0
0.45,150,0.8833333333333333,151000.0,15100.0,755000.0,0.056018967,0.11428667,0.3317831,0.10528606,-2.5853417,0.8509226,0.20647232,3020.0
0.47,151,0.9416666666666668,152000.0,15200.0,760000.0,0.04997177,0.11427259,0.34830865,0.105288155,-2.5883348,0.8509143,0.20647031,3040.0
0.47333333333333333,152,0.9166666666666666,153000.0,15300.0,765000.0,0.055429015,0.114281714,0.5575276,0.105268836,-2.5666893,0.8509101,0.20646,3060.0
0.4616666666666666,153,0.8916666666666666,154000.0,15400.0,770000.0,0.052131295,0.11428084,0.38538694,0.10525604,-2.5522242,0.85090667,0.20646189,3080.0
0.5283333333333333,154,0.9083333333333333,155000.0,15500.0,775000.0,0.0531573,0.11423703,0.37560114,0.105212785,-2.6282222,0.8508971,0.20645986,3100.0
0.4716666666666667,155,0.9666666666666667,156000.0,15600.0,780000.0,0.04830599,0.1141991,0.3517023,0.10520187,-2.535089,0.8509018,0.20645891,3120.0
0.4883333333333333,156,0.8666666666666667,157000.0,15700.0,785000.0,0.055579513,0.114174284,0.3572687,0.105169356,-2.5973992,0.8508808,0.20645027,3140.0
0.49333333333333335,157,0.9166666666666666,158000.0,15800.0,790000.0,0.04907619,0.11414061,0.38947108,0.10516876,-2.4954112,0.85088474,0.20645334,3160.0
0.43,158,0.8833333333333334,159000.0,15900.0,795000.0,0.057766516,0.11411292,0.4170724,0.105144836,-2.8198814,0.8508803,0.20644896,3180.0
0.49,159,0.9583333333333334,160000.0,16000.0,800000.0,0.049069118,0.11410894,0.3990954,0.105116904,-2.4904191,0.85089236,0.20645325,3200.0
0.4716666666666667,160,0.9333333333333332,161000.0,16100.0,805000.0,0.05037916,0.11410081,0.5786703,0.1051087,-2.526687,0.85090286,0.20646304,3220.0
0.5066666666666667,161,0.9416666666666668,162000.0,16200.0,810000.0,0.047352176,0.114076614,0.3747948,0.10509016,-2.5832622,0.8509038,0.20646755,3240.0
0.49499999999999994,162,0.9249999999999999,163000.0,16300.0,815000.0,0.04922843,0.11410448,0.40660033,0.10506496,-2.7992942,0.8508928,0.20646612,3260.0
0.48,163,0.9083333333333333,164000.0,16400.0,820000.0,0.0473393,0.114100344,0.32239142,0.105065994,-2.5887704,0.85092115,0.20647432,3280.0
0.48833333333333334,164,0.9499999999999998,165000.0,16500.0,825000.0,0.052120686,0.11409835,0.41926345,0.105039775,-2.525335,0.85092276,0.20648474,3300.0
0.5,165,0.9333333333333332,166000.0,16600.0,830000.0,0.05086547,0.114072226,0.32859305,0.105029434,-2.625866,0.85092074,0.20649809,3320.0
0.5166666666666666,166,0.9166666666666666,167000.0,16700.0,835000.0,0.054753434,0.1140489,0.5343531,0.10501035,-2.5842392,0.8509194,0.20650512,3340.0
0.47,167,0.875,168000.0,16800.0,840000.0,0.0552281,0.114028655,0.3351098,0.10499058,-2.481881,0.85094005,0.20651142,3360.0
0.5016666666666666,168,0.8916666666666666,169000.0,16900.0,845000.0,0.046393845,0.11398965,0.46150854,0.10494172,-2.4750078,0.8509455,0.20650934,3380.0
0.47666666666666674,169,0.975,170000.0,17000.0,850000.0,0.04940912,0.11397729,0.32431653,0.10492673,-2.557074,0.85094976,0.20651136,3400.0
