train/critic_loss,test/success_rate,train/reward_compute_count,stats_g/std,test/ag_g_dist,epoch,test/reward_compute_count,stats_o/std,train/success_rate,train/episode,test/mean_Q,test/episode,stats_o/mean,stats_g/mean
1.3635494e-05,0.0,930000.0,0.13731377,0.9990117,185,186000.0,0.6732905,0.0,18600.0,-49.89787,3720.0,0.20288448,0.36112007
8.849243e-05,0.0,935000.0,0.13731705,1.009096,186,187000.0,0.67327183,0.0,18700.0,-49.879375,3740.0,0.20288427,0.36112508
2.9757211e-07,0.0,940000.0,0.13730593,0.9529021,187,188000.0,0.67324644,0.0,18800.0,-49.88473,3760.0,0.20288463,0.3611274
8.4012406e-08,0.008333333333333333,945000.0,0.13728406,0.99666184,188,189000.0,0.6732262,0.0016666666666666668,18900.0,-49.889767,3780.0,0.20288701,0.3611423
4.6625792e-07,0.0,950000.0,0.13727322,0.90295476,189,190000.0,0.6731991,0.0,19000.0,-49.886303,3800.0,0.20288378,0.36113843
1.6822014e-06,0.0,955000.0,0.13725808,0.9506895,190,191000.0,0.6731951,0.0,19100.0,-49.89343,3820.0,0.20288485,0.3611362
6.4352207e-06,0.0,960000.0,0.13723314,1.026331,191,192000.0,0.6731742,0.0033333333333333335,19200.0,-49.88512,3840.0,0.20287605,0.36114702
2.2935128e-06,0.0,965000.0,0.13722499,0.96626544,192,193000.0,0.6731761,0.0,19300.0,-49.88684,3860.0,0.20287126,0.3611507
1.4901161e-08,0.008333333333333333,970000.0,0.13719991,0.99210256,193,194000.0,0.6731613,0.0,19400.0,-49.89568,3880.0,0.202878,0.36115274
1.7738157e-05,0.0,975000.0,0.13717863,0.9662778,194,195000.0,0.6731337,0.0016666666666666668,19500.0,-49.900326,3900.0,0.20287675,0.3611566
1.4785677e-05,0.0,980000.0,0.13717748,0.94843227,195,196000.0,0.67310196,0.0,19600.0,-49.90088,3920.0,0.20287637,0.36116543
1.1787051e-09,0.0,985000.0,0.13716583,0.96512794,196,197000.0,0.6731036,0.0,19700.0,-49.90393,3940.0,0.20287661,0.36117104
0.0013961407,0.0,990000.0,0.13713506,0.9413528,197,198000.0,0.67306966,0.0,19800.0,-49.85487,3960.0,0.20287867,0.36116958
3.0258729e-05,0.0,995000.0,0.13711998,0.95788383,198,199000.0,0.67304945,0.0,19900.0,-49.8923,3980.0,0.2028703,0.3611724
1.383341e-05,0.0,1000000.0,0.1371022,0.9142287,199,200000.0,0.67301756,0.0,20000.0,-49.88824,4000.0,0.2028733,0.3611779
